// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b
// command took 3.16s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b
// command took 5.22s and exited with 0
// ***** Done, took 00:00:08 (8.9 sec)   *****
// Found 5 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.While: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "509d8840-cb70-4ca9-9371-20a22c0c972b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

// Execute: dotnet "509d8840-cb70-4ca9-9371-20a22c0c972b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.DictionaryInsertion(N: 10)" --job "Core" --benchmarkId 2 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 342791.84 ns, 342.7918 us/op
WorkloadJitting  1: 1 op, 445994.06 ns, 445.9941 us/op

OverheadJitting  2: 16 op, 308512.65 ns, 19.2820 us/op

System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation. ---> System.ArgumentException: An item with the same key has already been added. Key: 0
   at System.Collections.Generic.Dictionary`2.TryInsert(TKey key, TValue value, InsertionBehavior behavior)
   at PerformanceBenchmark.ForEachVsFor.DictionaryInsertion() in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\Program.cs:line 71
   at BenchmarkDotNet.Autogenerated.Runnable_2.WorkloadActionUnroll(Int64 invokeCount) in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\509d8840-cb70-4ca9-9371-20a22c0c972b.notcs:line 2020
   at BenchmarkDotNet.Engines.Engine.RunIteration(IterationData data)
   at BenchmarkDotNet.Engines.EngineFactory.Jit(Engine engine, Int32 jitIndex, Int32 invokeCount, Int32 unrollFactor)
   at BenchmarkDotNet.Engines.EngineFactory.CreateReadyToRun(EngineParameters engineParameters)
   at BenchmarkDotNet.Autogenerated.Runnable_2.Run(IHost host, String benchmarkName) in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\509d8840-cb70-4ca9-9371-20a22c0c972b.notcs:line 1458
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at BenchmarkDotNet.Autogenerated.UniqueProgramName.AfterAssemblyLoadingAttached(String[] args) in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\509d8840-cb70-4ca9-9371-20a22c0c972b.notcs:line 52
// AfterAll
ExitCode != 0
No more Benchmark runs will be launched as NO measurements were obtained from the previous run!


// **************************
// Benchmark: ForEachVsFor.While: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "509d8840-cb70-4ca9-9371-20a22c0c972b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.While(N: 10)" --job "Core" --benchmarkId 3 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 336227.74 ns, 336.2277 us/op
WorkloadJitting  1: 1 op, 354826.02 ns, 354.8260 us/op

OverheadJitting  2: 16 op, 312159.37 ns, 19.5100 us/op
WorkloadJitting  2: 16 op, 503612.26 ns, 31.4758 us/op

WorkloadPilot    1: 16 op, 2917.38 ns, 182.3361 ns/op
WorkloadPilot    2: 32 op, 1094.02 ns, 34.1880 ns/op
WorkloadPilot    3: 64 op, 2188.03 ns, 34.1880 ns/op
WorkloadPilot    4: 128 op, 1458.69 ns, 11.3960 ns/op
WorkloadPilot    5: 256 op, 2917.38 ns, 11.3960 ns/op
WorkloadPilot    6: 512 op, 13128.20 ns, 25.6410 ns/op
WorkloadPilot    7: 1024 op, 9481.48 ns, 9.2593 ns/op
WorkloadPilot    8: 2048 op, 18962.95 ns, 9.2593 ns/op
WorkloadPilot    9: 4096 op, 129823.29 ns, 31.6951 ns/op
WorkloadPilot   10: 8192 op, 116330.42 ns, 14.2005 ns/op
WorkloadPilot   11: 16384 op, 187441.49 ns, 11.4405 ns/op
WorkloadPilot   12: 32768 op, 314712.08 ns, 9.6043 ns/op
WorkloadPilot   13: 65536 op, 558677.76 ns, 8.5247 ns/op
WorkloadPilot   14: 131072 op, 1684420.73 ns, 12.8511 ns/op
WorkloadPilot   15: 262144 op, 2423611.21 ns, 9.2453 ns/op
WorkloadPilot   16: 524288 op, 4956259.40 ns, 9.4533 ns/op
WorkloadPilot   17: 1048576 op, 9805305.18 ns, 9.3511 ns/op
WorkloadPilot   18: 2097152 op, 21526962.58 ns, 10.2649 ns/op
WorkloadPilot   19: 4194304 op, 51993863.30 ns, 12.3963 ns/op
WorkloadPilot   20: 8388608 op, 114267834.93 ns, 13.6218 ns/op
WorkloadPilot   21: 16777216 op, 193637273.00 ns, 11.5417 ns/op
WorkloadPilot   22: 33554432 op, 444824554.40 ns, 13.2568 ns/op
WorkloadPilot   23: 67108864 op, 790836080.23 ns, 11.7844 ns/op

OverheadWarmup   1: 67108864 op, 133558263.12 ns, 1.9902 ns/op
OverheadWarmup   2: 67108864 op, 133047357.42 ns, 1.9826 ns/op
OverheadWarmup   3: 67108864 op, 126824226.92 ns, 1.8898 ns/op
OverheadWarmup   4: 67108864 op, 125569025.33 ns, 1.8711 ns/op
OverheadWarmup   5: 67108864 op, 121260788.37 ns, 1.8069 ns/op
OverheadWarmup   6: 67108864 op, 123214701.83 ns, 1.8360 ns/op
OverheadWarmup   7: 67108864 op, 121939443.27 ns, 1.8170 ns/op
OverheadWarmup   8: 67108864 op, 121830041.62 ns, 1.8154 ns/op
OverheadWarmup   9: 67108864 op, 136654694.48 ns, 2.0363 ns/op
OverheadWarmup  10: 67108864 op, 132221739.64 ns, 1.9703 ns/op

OverheadActual   1: 67108864 op, 136072313.03 ns, 2.0276 ns/op
OverheadActual   2: 67108864 op, 124056000.52 ns, 1.8486 ns/op
OverheadActual   3: 67108864 op, 120222931.39 ns, 1.7915 ns/op
OverheadActual   4: 67108864 op, 123957539.03 ns, 1.8471 ns/op
OverheadActual   5: 67108864 op, 119352094.26 ns, 1.7785 ns/op
OverheadActual   6: 67108864 op, 121981380.57 ns, 1.8177 ns/op
OverheadActual   7: 67108864 op, 127705639.55 ns, 1.9030 ns/op
OverheadActual   8: 67108864 op, 133901054.96 ns, 1.9953 ns/op
OverheadActual   9: 67108864 op, 131295472.34 ns, 1.9565 ns/op
OverheadActual  10: 67108864 op, 122892696.31 ns, 1.8312 ns/op
OverheadActual  11: 67108864 op, 119366316.47 ns, 1.7787 ns/op
OverheadActual  12: 67108864 op, 121560913.56 ns, 1.8114 ns/op
OverheadActual  13: 67108864 op, 121932879.17 ns, 1.8169 ns/op
OverheadActual  14: 67108864 op, 120856002.27 ns, 1.8009 ns/op
OverheadActual  15: 67108864 op, 125776888.46 ns, 1.8742 ns/op

WorkloadWarmup   1: 67108864 op, 694934229.55 ns, 10.3553 ns/op
WorkloadWarmup   2: 67108864 op, 681003388.17 ns, 10.1477 ns/op
WorkloadWarmup   3: 67108864 op, 644833744.14 ns, 9.6088 ns/op
WorkloadWarmup   4: 67108864 op, 709291008.02 ns, 10.5693 ns/op
WorkloadWarmup   5: 67108864 op, 743886362.32 ns, 11.0848 ns/op
WorkloadWarmup   6: 67108864 op, 620801119.11 ns, 9.2507 ns/op
WorkloadWarmup   7: 67108864 op, 852858063.39 ns, 12.7086 ns/op
WorkloadWarmup   8: 67108864 op, 832237675.81 ns, 12.4013 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 698367253.31 ns, 10.4065 ns/op
WorkloadActual   2: 67108864 op, 818238640.74 ns, 12.1927 ns/op
WorkloadActual   3: 67108864 op, 765838167.97 ns, 11.4119 ns/op
WorkloadActual   4: 67108864 op, 709799361.02 ns, 10.5768 ns/op
WorkloadActual   5: 67108864 op, 755811871.46 ns, 11.2625 ns/op
WorkloadActual   6: 67108864 op, 844140575.28 ns, 12.5787 ns/op
WorkloadActual   7: 67108864 op, 678820095.92 ns, 10.1152 ns/op
WorkloadActual   8: 67108864 op, 751001116.26 ns, 11.1908 ns/op
WorkloadActual   9: 67108864 op, 803274318.44 ns, 11.9697 ns/op
WorkloadActual  10: 67108864 op, 691094961.00 ns, 10.2981 ns/op
WorkloadActual  11: 67108864 op, 741292449.21 ns, 11.0461 ns/op
WorkloadActual  12: 67108864 op, 857394220.46 ns, 12.7762 ns/op
WorkloadActual  13: 67108864 op, 703393165.10 ns, 10.4814 ns/op
WorkloadActual  14: 67108864 op, 701737918.14 ns, 10.4567 ns/op
WorkloadActual  15: 67108864 op, 819900087.12 ns, 12.2175 ns/op
WorkloadActual  16: 67108864 op, 784399616.51 ns, 11.6885 ns/op
WorkloadActual  17: 67108864 op, 609608965.68 ns, 9.0839 ns/op
WorkloadActual  18: 67108864 op, 704978759.67 ns, 10.5050 ns/op
WorkloadActual  19: 67108864 op, 665889914.95 ns, 9.9225 ns/op
WorkloadActual  20: 67108864 op, 630751199.13 ns, 9.3989 ns/op
WorkloadActual  21: 67108864 op, 632557785.04 ns, 9.4258 ns/op
WorkloadActual  22: 67108864 op, 621511865.16 ns, 9.2612 ns/op
WorkloadActual  23: 67108864 op, 613291425.21 ns, 9.1388 ns/op
WorkloadActual  24: 67108864 op, 622985140.70 ns, 9.2832 ns/op
WorkloadActual  25: 67108864 op, 620115900.11 ns, 9.2404 ns/op
WorkloadActual  26: 67108864 op, 619242145.60 ns, 9.2274 ns/op
WorkloadActual  27: 67108864 op, 618729781.21 ns, 9.2198 ns/op
WorkloadActual  28: 67108864 op, 612260497.00 ns, 9.1234 ns/op
WorkloadActual  29: 67108864 op, 629916464.55 ns, 9.3865 ns/op
WorkloadActual  30: 67108864 op, 619334407.66 ns, 9.2288 ns/op
WorkloadActual  31: 67108864 op, 627547554.16 ns, 9.3512 ns/op
WorkloadActual  32: 67108864 op, 621392617.36 ns, 9.2595 ns/op
WorkloadActual  33: 67108864 op, 617548972.74 ns, 9.2022 ns/op
WorkloadActual  34: 67108864 op, 627012944.77 ns, 9.3432 ns/op
WorkloadActual  35: 67108864 op, 628671109.10 ns, 9.3679 ns/op
WorkloadActual  36: 67108864 op, 630421900.17 ns, 9.3940 ns/op
WorkloadActual  37: 67108864 op, 699685178.52 ns, 10.4261 ns/op
WorkloadActual  38: 67108864 op, 883389511.08 ns, 13.1635 ns/op
WorkloadActual  39: 67108864 op, 624994849.01 ns, 9.3131 ns/op
WorkloadActual  40: 67108864 op, 727222303.06 ns, 10.8365 ns/op
WorkloadActual  41: 67108864 op, 861997841.87 ns, 12.8448 ns/op
WorkloadActual  42: 67108864 op, 629320225.56 ns, 9.3776 ns/op
WorkloadActual  43: 67108864 op, 638065793.42 ns, 9.5079 ns/op
WorkloadActual  44: 67108864 op, 749918039.93 ns, 11.1746 ns/op
WorkloadActual  45: 67108864 op, 777050378.37 ns, 11.5790 ns/op
WorkloadActual  46: 67108864 op, 693748680.34 ns, 10.3377 ns/op
WorkloadActual  47: 67108864 op, 637243093.02 ns, 9.4957 ns/op
WorkloadActual  48: 67108864 op, 819186788.37 ns, 12.2068 ns/op
WorkloadActual  49: 67108864 op, 882092372.19 ns, 13.1442 ns/op
WorkloadActual  50: 67108864 op, 645300524.51 ns, 9.6157 ns/op
WorkloadActual  51: 67108864 op, 784628995.30 ns, 11.6919 ns/op
WorkloadActual  52: 67108864 op, 768643226.27 ns, 11.4537 ns/op
WorkloadActual  53: 67108864 op, 625261059.69 ns, 9.3171 ns/op
WorkloadActual  54: 67108864 op, 760743697.83 ns, 11.3360 ns/op
WorkloadActual  55: 67108864 op, 778687027.04 ns, 11.6033 ns/op
WorkloadActual  56: 67108864 op, 629552157.05 ns, 9.3811 ns/op
WorkloadActual  57: 67108864 op, 620429518.17 ns, 9.2451 ns/op
WorkloadActual  58: 67108864 op, 620849985.18 ns, 9.2514 ns/op
WorkloadActual  59: 67108864 op, 615541452.47 ns, 9.1723 ns/op
WorkloadActual  60: 67108864 op, 646598392.74 ns, 9.6351 ns/op
WorkloadActual  61: 67108864 op, 625897777.29 ns, 9.3266 ns/op
WorkloadActual  62: 67108864 op, 623992000.55 ns, 9.2982 ns/op
WorkloadActual  63: 67108864 op, 717625590.36 ns, 10.6935 ns/op
WorkloadActual  64: 67108864 op, 825770214.96 ns, 12.3049 ns/op
WorkloadActual  65: 67108864 op, 656320188.00 ns, 9.7799 ns/op
WorkloadActual  66: 67108864 op, 665430428.03 ns, 9.9157 ns/op
WorkloadActual  67: 67108864 op, 779585943.93 ns, 11.6167 ns/op
WorkloadActual  68: 67108864 op, 710367884.93 ns, 10.5853 ns/op
WorkloadActual  69: 67108864 op, 624564535.85 ns, 9.3067 ns/op
WorkloadActual  70: 67108864 op, 610622024.96 ns, 9.0990 ns/op
WorkloadActual  71: 67108864 op, 630903632.10 ns, 9.4012 ns/op
WorkloadActual  72: 67108864 op, 616483400.67 ns, 9.1863 ns/op
WorkloadActual  73: 67108864 op, 632510377.66 ns, 9.4251 ns/op
WorkloadActual  74: 67108864 op, 622089141.19 ns, 9.2699 ns/op
WorkloadActual  75: 67108864 op, 624569276.59 ns, 9.3068 ns/op
WorkloadActual  76: 67108864 op, 622019488.81 ns, 9.2688 ns/op
WorkloadActual  77: 67108864 op, 647939292.30 ns, 9.6550 ns/op
WorkloadActual  78: 67108864 op, 773611519.85 ns, 11.5277 ns/op
WorkloadActual  79: 67108864 op, 720622830.88 ns, 10.7381 ns/op
WorkloadActual  80: 67108864 op, 638601861.51 ns, 9.5159 ns/op
WorkloadActual  81: 67108864 op, 754917695.32 ns, 11.2492 ns/op
WorkloadActual  82: 67108864 op, 743519866.79 ns, 11.0793 ns/op
WorkloadActual  83: 67108864 op, 623289641.96 ns, 9.2877 ns/op
WorkloadActual  84: 67108864 op, 640126920.50 ns, 9.5386 ns/op
WorkloadActual  85: 67108864 op, 608400442.13 ns, 9.0659 ns/op
WorkloadActual  86: 67108864 op, 639410339.70 ns, 9.5280 ns/op
WorkloadActual  87: 67108864 op, 619628698.09 ns, 9.2332 ns/op
WorkloadActual  88: 67108864 op, 742104938.79 ns, 11.0582 ns/op
WorkloadActual  89: 67108864 op, 795241684.65 ns, 11.8500 ns/op
WorkloadActual  90: 67108864 op, 653494708.06 ns, 9.7378 ns/op
WorkloadActual  91: 67108864 op, 657968506.18 ns, 9.8045 ns/op
WorkloadActual  92: 67108864 op, 795204852.77 ns, 11.8495 ns/op
WorkloadActual  93: 67108864 op, 679059320.86 ns, 10.1188 ns/op
WorkloadActual  94: 67108864 op, 631500965.10 ns, 9.4101 ns/op
WorkloadActual  95: 67108864 op, 620842327.06 ns, 9.2513 ns/op
WorkloadActual  96: 67108864 op, 684201198.39 ns, 10.1954 ns/op
WorkloadActual  97: 67108864 op, 808643022.05 ns, 12.0497 ns/op
WorkloadActual  98: 67108864 op, 675190149.18 ns, 10.0611 ns/op
WorkloadActual  99: 67108864 op, 632928291.96 ns, 9.4314 ns/op
WorkloadActual  100: 67108864 op, 812184718.12 ns, 12.1025 ns/op

// AfterActualRun
WorkloadResult   1: 67108864 op, 575474557.01 ns, 8.5752 ns/op
WorkloadResult   2: 67108864 op, 695345944.43 ns, 10.3615 ns/op
WorkloadResult   3: 67108864 op, 642945471.67 ns, 9.5806 ns/op
WorkloadResult   4: 67108864 op, 586906664.71 ns, 8.7456 ns/op
WorkloadResult   5: 67108864 op, 632919175.16 ns, 9.4312 ns/op
WorkloadResult   6: 67108864 op, 721247878.98 ns, 10.7474 ns/op
WorkloadResult   7: 67108864 op, 555927399.61 ns, 8.2840 ns/op
WorkloadResult   8: 67108864 op, 628108419.95 ns, 9.3595 ns/op
WorkloadResult   9: 67108864 op, 680381622.13 ns, 10.1385 ns/op
WorkloadResult  10: 67108864 op, 568202264.69 ns, 8.4669 ns/op
WorkloadResult  11: 67108864 op, 618399752.90 ns, 9.2149 ns/op
WorkloadResult  12: 67108864 op, 734501524.15 ns, 10.9449 ns/op
WorkloadResult  13: 67108864 op, 580500468.79 ns, 8.6501 ns/op
WorkloadResult  14: 67108864 op, 578845221.83 ns, 8.6255 ns/op
WorkloadResult  15: 67108864 op, 697007390.81 ns, 10.3862 ns/op
WorkloadResult  16: 67108864 op, 661506920.20 ns, 9.8572 ns/op
WorkloadResult  17: 67108864 op, 486716269.37 ns, 7.2526 ns/op
WorkloadResult  18: 67108864 op, 582086063.36 ns, 8.6738 ns/op
WorkloadResult  19: 67108864 op, 542997218.65 ns, 8.0913 ns/op
WorkloadResult  20: 67108864 op, 507858502.82 ns, 7.5677 ns/op
WorkloadResult  21: 67108864 op, 509665088.73 ns, 7.5946 ns/op
WorkloadResult  22: 67108864 op, 498619168.85 ns, 7.4300 ns/op
WorkloadResult  23: 67108864 op, 490398728.90 ns, 7.3075 ns/op
WorkloadResult  24: 67108864 op, 500092444.39 ns, 7.4520 ns/op
WorkloadResult  25: 67108864 op, 497223203.80 ns, 7.4092 ns/op
WorkloadResult  26: 67108864 op, 496349449.29 ns, 7.3962 ns/op
WorkloadResult  27: 67108864 op, 495837084.90 ns, 7.3885 ns/op
WorkloadResult  28: 67108864 op, 489367800.69 ns, 7.2921 ns/op
WorkloadResult  29: 67108864 op, 507023768.24 ns, 7.5552 ns/op
WorkloadResult  30: 67108864 op, 496441711.35 ns, 7.3976 ns/op
WorkloadResult  31: 67108864 op, 504654857.85 ns, 7.5199 ns/op
WorkloadResult  32: 67108864 op, 498499921.05 ns, 7.4282 ns/op
WorkloadResult  33: 67108864 op, 494656276.43 ns, 7.3710 ns/op
WorkloadResult  34: 67108864 op, 504120248.46 ns, 7.5120 ns/op
WorkloadResult  35: 67108864 op, 505778412.79 ns, 7.5367 ns/op
WorkloadResult  36: 67108864 op, 507529203.86 ns, 7.5628 ns/op
WorkloadResult  37: 67108864 op, 576792482.21 ns, 8.5949 ns/op
WorkloadResult  38: 67108864 op, 760496814.77 ns, 11.3323 ns/op
WorkloadResult  39: 67108864 op, 502102152.70 ns, 7.4819 ns/op
WorkloadResult  40: 67108864 op, 604329606.75 ns, 9.0052 ns/op
WorkloadResult  41: 67108864 op, 739105145.56 ns, 11.0135 ns/op
WorkloadResult  42: 67108864 op, 506427529.25 ns, 7.5464 ns/op
WorkloadResult  43: 67108864 op, 515173097.11 ns, 7.6767 ns/op
WorkloadResult  44: 67108864 op, 627025343.62 ns, 9.3434 ns/op
WorkloadResult  45: 67108864 op, 654157682.06 ns, 9.7477 ns/op
WorkloadResult  46: 67108864 op, 570855984.03 ns, 8.5064 ns/op
WorkloadResult  47: 67108864 op, 514350396.71 ns, 7.6644 ns/op
WorkloadResult  48: 67108864 op, 696294092.06 ns, 10.3756 ns/op
WorkloadResult  49: 67108864 op, 759199675.88 ns, 11.3130 ns/op
WorkloadResult  50: 67108864 op, 522407828.20 ns, 7.7845 ns/op
WorkloadResult  51: 67108864 op, 661736298.99 ns, 9.8606 ns/op
WorkloadResult  52: 67108864 op, 645750529.96 ns, 9.6224 ns/op
WorkloadResult  53: 67108864 op, 502368363.38 ns, 7.4859 ns/op
WorkloadResult  54: 67108864 op, 637851001.52 ns, 9.5047 ns/op
WorkloadResult  55: 67108864 op, 655794330.73 ns, 9.7721 ns/op
WorkloadResult  56: 67108864 op, 506659460.74 ns, 7.5498 ns/op
WorkloadResult  57: 67108864 op, 497536821.86 ns, 7.4139 ns/op
WorkloadResult  58: 67108864 op, 497957288.87 ns, 7.4201 ns/op
WorkloadResult  59: 67108864 op, 492648756.16 ns, 7.3410 ns/op
WorkloadResult  60: 67108864 op, 523705696.43 ns, 7.8038 ns/op
WorkloadResult  61: 67108864 op, 503005080.98 ns, 7.4954 ns/op
WorkloadResult  62: 67108864 op, 501099304.24 ns, 7.4670 ns/op
WorkloadResult  63: 67108864 op, 594732894.05 ns, 8.8622 ns/op
WorkloadResult  64: 67108864 op, 702877518.65 ns, 10.4737 ns/op
WorkloadResult  65: 67108864 op, 533427491.69 ns, 7.9487 ns/op
WorkloadResult  66: 67108864 op, 542537731.72 ns, 8.0844 ns/op
WorkloadResult  67: 67108864 op, 656693247.62 ns, 9.7855 ns/op
WorkloadResult  68: 67108864 op, 587475188.62 ns, 8.7541 ns/op
WorkloadResult  69: 67108864 op, 501671839.54 ns, 7.4755 ns/op
WorkloadResult  70: 67108864 op, 487729328.65 ns, 7.2677 ns/op
WorkloadResult  71: 67108864 op, 508010935.79 ns, 7.5700 ns/op
WorkloadResult  72: 67108864 op, 493590704.36 ns, 7.3551 ns/op
WorkloadResult  73: 67108864 op, 509617681.35 ns, 7.5939 ns/op
WorkloadResult  74: 67108864 op, 499196444.88 ns, 7.4386 ns/op
WorkloadResult  75: 67108864 op, 501676580.28 ns, 7.4756 ns/op
WorkloadResult  76: 67108864 op, 499126792.50 ns, 7.4376 ns/op
WorkloadResult  77: 67108864 op, 525046595.99 ns, 7.8238 ns/op
WorkloadResult  78: 67108864 op, 650718823.54 ns, 9.6965 ns/op
WorkloadResult  79: 67108864 op, 597730134.57 ns, 8.9069 ns/op
WorkloadResult  80: 67108864 op, 515709165.20 ns, 7.6847 ns/op
WorkloadResult  81: 67108864 op, 632024999.01 ns, 9.4179 ns/op
WorkloadResult  82: 67108864 op, 620627170.48 ns, 9.2481 ns/op
WorkloadResult  83: 67108864 op, 500396945.65 ns, 7.4565 ns/op
WorkloadResult  84: 67108864 op, 517234224.19 ns, 7.7074 ns/op
WorkloadResult  85: 67108864 op, 485507745.82 ns, 7.2346 ns/op
WorkloadResult  86: 67108864 op, 516517643.39 ns, 7.6967 ns/op
WorkloadResult  87: 67108864 op, 496736001.79 ns, 7.4019 ns/op
WorkloadResult  88: 67108864 op, 619212242.48 ns, 9.2270 ns/op
WorkloadResult  89: 67108864 op, 672348988.34 ns, 10.0188 ns/op
WorkloadResult  90: 67108864 op, 530602011.75 ns, 7.9066 ns/op
WorkloadResult  91: 67108864 op, 535075809.87 ns, 7.9733 ns/op
WorkloadResult  92: 67108864 op, 672312156.46 ns, 10.0182 ns/op
WorkloadResult  93: 67108864 op, 556166624.55 ns, 8.2875 ns/op
WorkloadResult  94: 67108864 op, 508608268.80 ns, 7.5789 ns/op
WorkloadResult  95: 67108864 op, 497949630.75 ns, 7.4200 ns/op
WorkloadResult  96: 67108864 op, 561308502.08 ns, 8.3641 ns/op
WorkloadResult  97: 67108864 op, 685750325.74 ns, 10.2185 ns/op
WorkloadResult  98: 67108864 op, 552297452.87 ns, 8.2299 ns/op
WorkloadResult  99: 67108864 op, 510035595.65 ns, 7.6001 ns/op
WorkloadResult  100: 67108864 op, 689292021.81 ns, 10.2713 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 8.4514 ns, StdErr = 0.1153 ns (1.36%); N = 100, StdDev = 1.1526 ns
Min = 7.2346 ns, Q1 = 7.4787 ns, Median = 7.9276 ns, Q3 = 9.3887 ns, Max = 11.3323 ns
IQR = 1.9100 ns, LowerFence = 4.6137 ns, UpperFence = 12.2537 ns
ConfidenceInterval = [8.0605 ns; 8.8423 ns] (CI 99.9%), Margin = 0.3909 ns (4.63% of Mean)
Skewness = 0.81, Kurtosis = 2.37, MValue = 2.51

// **************************
// Benchmark: ForEachVsFor.For: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "509d8840-cb70-4ca9-9371-20a22c0c972b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.For(N: 10)" --job "Core" --benchmarkId 4 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 353732.00 ns, 353.7320 us/op
WorkloadJitting  1: 1 op, 629424.16 ns, 629.4242 us/op

OverheadJitting  2: 16 op, 437971.27 ns, 27.3732 us/op
WorkloadJitting  2: 16 op, 470791.77 ns, 29.4245 us/op

WorkloadPilot    1: 16 op, 2917.38 ns, 182.3361 ns/op
WorkloadPilot    2: 32 op, 1458.69 ns, 45.5840 ns/op
WorkloadPilot    3: 64 op, 2552.71 ns, 39.8860 ns/op
WorkloadPilot    4: 128 op, 3282.05 ns, 25.6410 ns/op
WorkloadPilot    5: 256 op, 10940.16 ns, 42.7350 ns/op
WorkloadPilot    6: 512 op, 14222.21 ns, 27.7778 ns/op
WorkloadPilot    7: 1024 op, 22974.35 ns, 22.4359 ns/op
WorkloadPilot    8: 2048 op, 44125.33 ns, 21.5456 ns/op
WorkloadPilot    9: 4096 op, 89709.35 ns, 21.9017 ns/op
WorkloadPilot   10: 8192 op, 179783.38 ns, 21.9462 ns/op
WorkloadPilot   11: 16384 op, 365036.84 ns, 22.2801 ns/op
WorkloadPilot   12: 32768 op, 717310.15 ns, 21.8906 ns/op
WorkloadPilot   13: 65536 op, 1129389.70 ns, 17.2331 ns/op
WorkloadPilot   14: 131072 op, 2455702.36 ns, 18.7355 ns/op
