// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 10 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 2.88s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 4.85s and exited with 0
// ***** Done, took 00:00:08 (8.16 sec)   *****
// Found 10 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.While: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.While: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadActual   7: 8388608 op, 20020866.54 ns, 2.3867 ns/op
OverheadActual   8: 8388608 op, 21789161.87 ns, 2.5975 ns/op
OverheadActual   9: 8388608 op, 18365619.58 ns, 2.1894 ns/op
OverheadActual  10: 8388608 op, 20613823.48 ns, 2.4574 ns/op
OverheadActual  11: 8388608 op, 20750940.22 ns, 2.4737 ns/op
OverheadActual  12: 8388608 op, 22927668.37 ns, 2.7332 ns/op
OverheadActual  13: 8388608 op, 17812047.24 ns, 2.1234 ns/op
OverheadActual  14: 8388608 op, 17463055.97 ns, 2.0818 ns/op
OverheadActual  15: 8388608 op, 17680035.91 ns, 2.1076 ns/op
OverheadActual  16: 8388608 op, 17805118.47 ns, 2.1225 ns/op
OverheadActual  17: 8388608 op, 17755158.38 ns, 2.1166 ns/op
OverheadActual  18: 8388608 op, 19461459.44 ns, 2.3200 ns/op
OverheadActual  19: 8388608 op, 25263028.92 ns, 3.0116 ns/op
OverheadActual  20: 8388608 op, 23043634.12 ns, 2.7470 ns/op

WorkloadWarmup   1: 8388608 op, 1084168888.43 ns, 129.2430 ns/op
WorkloadWarmup   2: 8388608 op, 869151980.41 ns, 103.6110 ns/op
WorkloadWarmup   3: 8388608 op, 897885229.65 ns, 107.0363 ns/op
WorkloadWarmup   4: 8388608 op, 879549513.18 ns, 104.8505 ns/op
WorkloadWarmup   5: 8388608 op, 855406392.48 ns, 101.9724 ns/op
WorkloadWarmup   6: 8388608 op, 862110890.24 ns, 102.7716 ns/op
WorkloadWarmup   7: 8388608 op, 931934669.71 ns, 111.0953 ns/op
WorkloadWarmup   8: 8388608 op, 1105881469.15 ns, 131.8313 ns/op
WorkloadWarmup   9: 8388608 op, 1049195004.43 ns, 125.0738 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 957201345.35 ns, 114.1073 ns/op
WorkloadActual   2: 8388608 op, 1224683637.78 ns, 145.9937 ns/op
WorkloadActual   3: 8388608 op, 875876899.81 ns, 104.4127 ns/op
WorkloadActual   4: 8388608 op, 867109816.28 ns, 103.3675 ns/op
WorkloadActual   5: 8388608 op, 933049107.85 ns, 111.2281 ns/op
WorkloadActual   6: 8388608 op, 1199644882.25 ns, 143.0088 ns/op
WorkloadActual   7: 8388608 op, 867937986.77 ns, 103.4663 ns/op
WorkloadActual   8: 8388608 op, 1203662475.49 ns, 143.4877 ns/op
WorkloadActual   9: 8388608 op, 983392829.60 ns, 117.2296 ns/op
WorkloadActual  10: 8388608 op, 1039250394.48 ns, 123.8883 ns/op
WorkloadActual  11: 8388608 op, 1094160905.76 ns, 130.4341 ns/op
WorkloadActual  12: 8388608 op, 844411162.03 ns, 100.6617 ns/op
WorkloadActual  13: 8388608 op, 861457397.72 ns, 102.6937 ns/op
WorkloadActual  14: 8388608 op, 854566552.49 ns, 101.8723 ns/op
WorkloadActual  15: 8388608 op, 868848573.17 ns, 103.5748 ns/op
WorkloadActual  16: 8388608 op, 1138959787.24 ns, 135.7746 ns/op
WorkloadActual  17: 8388608 op, 993705758.43 ns, 118.4590 ns/op
WorkloadActual  18: 8388608 op, 1004969022.92 ns, 119.8016 ns/op
WorkloadActual  19: 8388608 op, 1133133420.05 ns, 135.0800 ns/op
WorkloadActual  20: 8388608 op, 860239757.36 ns, 102.5486 ns/op
WorkloadActual  21: 8388608 op, 853389026.07 ns, 101.7319 ns/op
WorkloadActual  22: 8388608 op, 865551207.45 ns, 103.1817 ns/op
WorkloadActual  23: 8388608 op, 853886803.57 ns, 101.7912 ns/op
WorkloadActual  24: 8388608 op, 879061581.82 ns, 104.7923 ns/op
WorkloadActual  25: 8388608 op, 868764698.57 ns, 103.5648 ns/op
WorkloadActual  26: 8388608 op, 859886754.71 ns, 102.5065 ns/op
WorkloadActual  27: 8388608 op, 851621460.08 ns, 101.5212 ns/op
WorkloadActual  28: 8388608 op, 864268655.44 ns, 103.0289 ns/op
WorkloadActual  29: 8388608 op, 1135366307.72 ns, 135.3462 ns/op
WorkloadActual  30: 8388608 op, 958014199.60 ns, 114.2042 ns/op
WorkloadActual  31: 8388608 op, 990854022.10 ns, 118.1190 ns/op
WorkloadActual  32: 8388608 op, 1180395297.33 ns, 140.7141 ns/op
WorkloadActual  33: 8388608 op, 912920663.02 ns, 108.8286 ns/op
WorkloadActual  34: 8388608 op, 1379522709.78 ns, 164.4519 ns/op
WorkloadActual  35: 8388608 op, 991875833.50 ns, 118.2408 ns/op
WorkloadActual  36: 8388608 op, 1140570544.19 ns, 135.9666 ns/op
WorkloadActual  37: 8388608 op, 1271360945.58 ns, 151.5580 ns/op
WorkloadActual  38: 8388608 op, 1601692662.32 ns, 190.9366 ns/op
WorkloadActual  39: 8388608 op, 1242589405.76 ns, 148.1282 ns/op
WorkloadActual  40: 8388608 op, 945749545.34 ns, 112.7421 ns/op
WorkloadActual  41: 8388608 op, 1393519921.49 ns, 166.1205 ns/op
WorkloadActual  42: 8388608 op, 872089414.70 ns, 103.9612 ns/op
WorkloadActual  43: 8388608 op, 1187892227.71 ns, 141.6078 ns/op
WorkloadActual  44: 8388608 op, 1563277731.77 ns, 186.3572 ns/op
WorkloadActual  45: 8388608 op, 1404569123.43 ns, 167.4377 ns/op
WorkloadActual  46: 8388608 op, 1114558478.65 ns, 132.8657 ns/op
WorkloadActual  47: 8388608 op, 1024503052.12 ns, 122.1303 ns/op
WorkloadActual  48: 8388608 op, 1221049679.65 ns, 145.5605 ns/op
WorkloadActual  49: 8388608 op, 921617729.49 ns, 109.8654 ns/op
WorkloadActual  50: 8388608 op, 1256580782.73 ns, 149.7961 ns/op
WorkloadActual  51: 8388608 op, 1008689043.68 ns, 120.2451 ns/op
WorkloadActual  52: 8388608 op, 1158943821.89 ns, 138.1569 ns/op
WorkloadActual  53: 8388608 op, 1098524572.89 ns, 130.9543 ns/op
WorkloadActual  54: 8388608 op, 887224038.90 ns, 105.7653 ns/op
WorkloadActual  55: 8388608 op, 852844570.52 ns, 101.6670 ns/op
WorkloadActual  56: 8388608 op, 976745220.70 ns, 116.4371 ns/op
WorkloadActual  57: 8388608 op, 1233699427.72 ns, 147.0684 ns/op
WorkloadActual  58: 8388608 op, 1017620959.02 ns, 121.3099 ns/op
WorkloadActual  59: 8388608 op, 1353860729.51 ns, 161.3928 ns/op
WorkloadActual  60: 8388608 op, 1167197811.68 ns, 139.1408 ns/op
WorkloadActual  61: 8388608 op, 1378550493.78 ns, 164.3360 ns/op
WorkloadActual  62: 8388608 op, 1548900896.33 ns, 184.6434 ns/op
WorkloadActual  63: 8388608 op, 1129928316.39 ns, 134.6980 ns/op
WorkloadActual  64: 8388608 op, 1219141350.21 ns, 145.3330 ns/op
WorkloadActual  65: 8388608 op, 1027895232.60 ns, 122.5347 ns/op
WorkloadActual  66: 8388608 op, 1431032288.44 ns, 170.5923 ns/op
WorkloadActual  67: 8388608 op, 1272091748.60 ns, 151.6452 ns/op
WorkloadActual  68: 8388608 op, 1064290244.03 ns, 126.8733 ns/op
WorkloadActual  69: 8388608 op, 1249557926.17 ns, 148.9589 ns/op
WorkloadActual  70: 8388608 op, 924669306.16 ns, 110.2292 ns/op
WorkloadActual  71: 8388608 op, 1561459111.68 ns, 186.1404 ns/op
WorkloadActual  72: 8388608 op, 1238135299.94 ns, 147.5972 ns/op
WorkloadActual  73: 8388608 op, 1218752245.01 ns, 145.2866 ns/op
WorkloadActual  74: 8388608 op, 1080256320.77 ns, 128.7766 ns/op
WorkloadActual  75: 8388608 op, 1213236943.19 ns, 144.6291 ns/op
WorkloadActual  76: 8388608 op, 1259872313.69 ns, 150.1885 ns/op
WorkloadActual  77: 8388608 op, 921152772.47 ns, 109.8100 ns/op
WorkloadActual  78: 8388608 op, 1360510891.12 ns, 162.1855 ns/op
WorkloadActual  79: 8388608 op, 900297536.02 ns, 107.3238 ns/op
WorkloadActual  80: 8388608 op, 1328984982.44 ns, 158.4274 ns/op
WorkloadActual  81: 8388608 op, 1287514463.81 ns, 153.4837 ns/op
WorkloadActual  82: 8388608 op, 1096695012.63 ns, 130.7362 ns/op
WorkloadActual  83: 8388608 op, 1086076123.86 ns, 129.4704 ns/op
WorkloadActual  84: 8388608 op, 947629065.68 ns, 112.9662 ns/op
WorkloadActual  85: 8388608 op, 1157259401.16 ns, 137.9561 ns/op
WorkloadActual  86: 8388608 op, 855198164.68 ns, 101.9476 ns/op
WorkloadActual  87: 8388608 op, 1155519914.93 ns, 137.7487 ns/op
WorkloadActual  88: 8388608 op, 1014947912.05 ns, 120.9912 ns/op
WorkloadActual  89: 8388608 op, 1017177153.00 ns, 121.2570 ns/op
WorkloadActual  90: 8388608 op, 1101986041.08 ns, 131.3670 ns/op
WorkloadActual  91: 8388608 op, 869632618.32 ns, 103.6683 ns/op
WorkloadActual  92: 8388608 op, 1257978935.81 ns, 149.9628 ns/op
WorkloadActual  93: 8388608 op, 1030508473.34 ns, 122.8462 ns/op
WorkloadActual  94: 8388608 op, 1179374579.94 ns, 140.5924 ns/op
WorkloadActual  95: 8388608 op, 1125322142.27 ns, 134.1489 ns/op
WorkloadActual  96: 8388608 op, 955522030.03 ns, 113.9071 ns/op
WorkloadActual  97: 8388608 op, 1192743826.19 ns, 142.1861 ns/op
WorkloadActual  98: 8388608 op, 861987631.05 ns, 102.7569 ns/op
WorkloadActual  99: 8388608 op, 1194822092.86 ns, 142.4339 ns/op
WorkloadActual  100: 8388608 op, 1141993130.31 ns, 136.1362 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 938287805.84 ns, 111.8526 ns/op
WorkloadResult   2: 8388608 op, 1205770098.27 ns, 143.7390 ns/op
WorkloadResult   3: 8388608 op, 856963360.29 ns, 102.1580 ns/op
WorkloadResult   4: 8388608 op, 848196276.77 ns, 101.1129 ns/op
WorkloadResult   5: 8388608 op, 914135568.34 ns, 108.9735 ns/op
WorkloadResult   6: 8388608 op, 1180731342.73 ns, 140.7541 ns/op
WorkloadResult   7: 8388608 op, 849024447.26 ns, 101.2116 ns/op
WorkloadResult   8: 8388608 op, 1184748935.98 ns, 141.2331 ns/op
WorkloadResult   9: 8388608 op, 964479290.09 ns, 114.9749 ns/op
WorkloadResult  10: 8388608 op, 1020336854.97 ns, 121.6336 ns/op
WorkloadResult  11: 8388608 op, 1075247366.25 ns, 128.1795 ns/op
WorkloadResult  12: 8388608 op, 825497622.52 ns, 98.4070 ns/op
WorkloadResult  13: 8388608 op, 842543858.21 ns, 100.4391 ns/op
WorkloadResult  14: 8388608 op, 835653012.98 ns, 99.6176 ns/op
WorkloadResult  15: 8388608 op, 849935033.65 ns, 101.3202 ns/op
WorkloadResult  16: 8388608 op, 1120046247.72 ns, 133.5199 ns/op
WorkloadResult  17: 8388608 op, 974792218.92 ns, 116.2043 ns/op
WorkloadResult  18: 8388608 op, 986055483.41 ns, 117.5470 ns/op
WorkloadResult  19: 8388608 op, 1114219880.54 ns, 132.8254 ns/op
WorkloadResult  20: 8388608 op, 841326217.85 ns, 100.2939 ns/op
WorkloadResult  21: 8388608 op, 834475486.55 ns, 99.4772 ns/op
WorkloadResult  22: 8388608 op, 846637667.94 ns, 100.9271 ns/op
WorkloadResult  23: 8388608 op, 834973264.06 ns, 99.5366 ns/op
WorkloadResult  24: 8388608 op, 860148042.31 ns, 102.5376 ns/op
WorkloadResult  25: 8388608 op, 849851159.06 ns, 101.3102 ns/op
WorkloadResult  26: 8388608 op, 840973215.19 ns, 100.2518 ns/op
WorkloadResult  27: 8388608 op, 832707920.57 ns, 99.2665 ns/op
WorkloadResult  28: 8388608 op, 845355115.93 ns, 100.7742 ns/op
WorkloadResult  29: 8388608 op, 1116452768.21 ns, 133.0915 ns/op
WorkloadResult  30: 8388608 op, 939100660.09 ns, 111.9495 ns/op
WorkloadResult  31: 8388608 op, 971940482.59 ns, 115.8643 ns/op
WorkloadResult  32: 8388608 op, 1161481757.82 ns, 138.4594 ns/op
WorkloadResult  33: 8388608 op, 894007123.51 ns, 106.5740 ns/op
WorkloadResult  34: 8388608 op, 1360609170.27 ns, 162.1973 ns/op
WorkloadResult  35: 8388608 op, 972962293.99 ns, 115.9861 ns/op
WorkloadResult  36: 8388608 op, 1121657004.68 ns, 133.7119 ns/op
WorkloadResult  37: 8388608 op, 1252447406.07 ns, 149.3034 ns/op
WorkloadResult  38: 8388608 op, 1582779122.81 ns, 188.6820 ns/op
WorkloadResult  39: 8388608 op, 1223675866.25 ns, 145.8735 ns/op
WorkloadResult  40: 8388608 op, 926836005.83 ns, 110.4875 ns/op
WorkloadResult  41: 8388608 op, 1374606381.98 ns, 163.8659 ns/op
WorkloadResult  42: 8388608 op, 853175875.19 ns, 101.7065 ns/op
WorkloadResult  43: 8388608 op, 1168978688.19 ns, 139.3531 ns/op
WorkloadResult  44: 8388608 op, 1544364192.26 ns, 184.1026 ns/op
WorkloadResult  45: 8388608 op, 1385655583.91 ns, 165.1830 ns/op
WorkloadResult  46: 8388608 op, 1095644939.13 ns, 130.6111 ns/op
WorkloadResult  47: 8388608 op, 1005589512.61 ns, 119.8756 ns/op
WorkloadResult  48: 8388608 op, 1202136140.14 ns, 143.3058 ns/op
WorkloadResult  49: 8388608 op, 902704189.97 ns, 107.6107 ns/op
WorkloadResult  50: 8388608 op, 1237667243.21 ns, 147.5414 ns/op
WorkloadResult  51: 8388608 op, 989775504.17 ns, 117.9904 ns/op
WorkloadResult  52: 8388608 op, 1140030282.38 ns, 135.9022 ns/op
WorkloadResult  53: 8388608 op, 1079611033.38 ns, 128.6997 ns/op
WorkloadResult  54: 8388608 op, 868310499.39 ns, 103.5107 ns/op
WorkloadResult  55: 8388608 op, 833931031.01 ns, 99.4123 ns/op
WorkloadResult  56: 8388608 op, 957831681.19 ns, 114.1824 ns/op
WorkloadResult  57: 8388608 op, 1214785888.21 ns, 144.8138 ns/op
WorkloadResult  58: 8388608 op, 998707419.51 ns, 119.0552 ns/op
WorkloadResult  59: 8388608 op, 1334947190.00 ns, 159.1381 ns/op
WorkloadResult  60: 8388608 op, 1148284272.16 ns, 136.8862 ns/op
WorkloadResult  61: 8388608 op, 1359636954.27 ns, 162.0814 ns/op
WorkloadResult  62: 8388608 op, 1529987356.82 ns, 182.3887 ns/op
WorkloadResult  63: 8388608 op, 1111014776.88 ns, 132.4433 ns/op
WorkloadResult  64: 8388608 op, 1200227810.70 ns, 143.0783 ns/op
WorkloadResult  65: 8388608 op, 1008981693.09 ns, 120.2800 ns/op
WorkloadResult  66: 8388608 op, 1412118748.93 ns, 168.3377 ns/op
WorkloadResult  67: 8388608 op, 1253178209.09 ns, 149.3905 ns/op
WorkloadResult  68: 8388608 op, 1045376704.52 ns, 124.6186 ns/op
WorkloadResult  69: 8388608 op, 1230644386.66 ns, 146.7042 ns/op
WorkloadResult  70: 8388608 op, 905755766.65 ns, 107.9745 ns/op
WorkloadResult  71: 8388608 op, 1542545572.17 ns, 183.8858 ns/op
WorkloadResult  72: 8388608 op, 1219221760.43 ns, 145.3426 ns/op
WorkloadResult  73: 8388608 op, 1199838705.50 ns, 143.0319 ns/op
WorkloadResult  74: 8388608 op, 1061342781.26 ns, 126.5219 ns/op
WorkloadResult  75: 8388608 op, 1194323403.67 ns, 142.3744 ns/op
WorkloadResult  76: 8388608 op, 1240958774.18 ns, 147.9338 ns/op
WorkloadResult  77: 8388608 op, 902239232.96 ns, 107.5553 ns/op
WorkloadResult  78: 8388608 op, 1341597351.60 ns, 159.9309 ns/op
WorkloadResult  79: 8388608 op, 881383996.51 ns, 105.0692 ns/op
WorkloadResult  80: 8388608 op, 1310071442.92 ns, 156.1727 ns/op
WorkloadResult  81: 8388608 op, 1268600924.30 ns, 151.2290 ns/op
WorkloadResult  82: 8388608 op, 1077781473.12 ns, 128.4816 ns/op
WorkloadResult  83: 8388608 op, 1067162584.34 ns, 127.2157 ns/op
WorkloadResult  84: 8388608 op, 928715526.17 ns, 110.7115 ns/op
WorkloadResult  85: 8388608 op, 1138345861.65 ns, 135.7014 ns/op
WorkloadResult  86: 8388608 op, 836284625.17 ns, 99.6929 ns/op
WorkloadResult  87: 8388608 op, 1136606375.42 ns, 135.4940 ns/op
WorkloadResult  88: 8388608 op, 996034372.54 ns, 118.7365 ns/op
WorkloadResult  89: 8388608 op, 998263613.49 ns, 119.0023 ns/op
WorkloadResult  90: 8388608 op, 1083072501.57 ns, 129.1123 ns/op
WorkloadResult  91: 8388608 op, 850719078.81 ns, 101.4136 ns/op
WorkloadResult  92: 8388608 op, 1239065396.29 ns, 147.7081 ns/op
WorkloadResult  93: 8388608 op, 1011594933.83 ns, 120.5915 ns/op
WorkloadResult  94: 8388608 op, 1160461040.43 ns, 138.3377 ns/op
WorkloadResult  95: 8388608 op, 1106408602.76 ns, 131.8942 ns/op
WorkloadResult  96: 8388608 op, 936608490.52 ns, 111.6524 ns/op
WorkloadResult  97: 8388608 op, 1173830286.68 ns, 139.9315 ns/op
WorkloadResult  98: 8388608 op, 843074091.54 ns, 100.5023 ns/op
WorkloadResult  99: 8388608 op, 1175908553.35 ns, 140.1792 ns/op
WorkloadResult  100: 8388608 op, 1123079590.79 ns, 133.8815 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 127.7159 ns, StdErr = 2.2621 ns (1.77%); N = 100, StdDev = 22.6208 ns
Min = 98.4070 ns, Q1 = 107.5830 ns, Median = 127.6976 ns, Q3 = 143.0551 ns, Max = 188.6820 ns
IQR = 35.4721 ns, LowerFence = 54.3749 ns, UpperFence = 196.2633 ns
ConfidenceInterval = [120.0440 ns; 135.3878 ns] (CI 99.9%), Margin = 7.6719 ns (6.01% of Mean)
Skewness = 0.58, Kurtosis = 2.69, MValue = 4.4

// **************************
// Benchmark: ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.DictionaryInsertion(N: 10)" --job "Core" --benchmarkId 2 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 637446.94 ns, 637.4469 us/op
WorkloadJitting  1: 1 op, 1407269.89 ns, 1.4073 ms/op

OverheadJitting  2: 16 op, 738461.13 ns, 46.1538 us/op
WorkloadJitting  2: 16 op, 657139.24 ns, 41.0712 us/op

WorkloadPilot    1: 16 op, 22245.00 ns, 1.3903 us/op
WorkloadPilot    2: 32 op, 29903.12 ns, 934.4724 ns/op
WorkloadPilot    3: 64 op, 47042.71 ns, 735.0423 ns/op
WorkloadPilot    4: 128 op, 138940.09 ns, 1.0855 us/op
WorkloadPilot    5: 256 op, 146598.21 ns, 572.6493 ns/op
WorkloadPilot    6: 512 op, 357014.05 ns, 697.2931 ns/op
WorkloadPilot    7: 1024 op, 974768.70 ns, 951.9226 ns/op
WorkloadPilot    8: 2048 op, 1634460.64 ns, 798.0765 ns/op
WorkloadPilot    9: 4096 op, 3154778.90 ns, 770.2097 ns/op
WorkloadPilot   10: 8192 op, 3955234.30 ns, 482.8167 ns/op
WorkloadPilot   11: 16384 op, 7079380.74 ns, 432.0911 ns/op
WorkloadPilot   12: 32768 op, 18448400.16 ns, 563.0005 ns/op
WorkloadPilot   13: 65536 op, 34748516.60 ns, 530.2203 ns/op
WorkloadPilot   14: 131072 op, 65497673.57 ns, 499.7076 ns/op
WorkloadPilot   15: 262144 op, 98493575.75 ns, 375.7232 ns/op
WorkloadPilot   16: 524288 op, 227653163.22 ns, 434.2139 ns/op
WorkloadPilot   17: 1048576 op, 340277420.70 ns, 324.5138 ns/op
WorkloadPilot   18: 2097152 op, 746540811.01 ns, 355.9784 ns/op

OverheadWarmup   1: 2097152 op, 3599314.27 ns, 1.7163 ns/op
OverheadWarmup   2: 2097152 op, 3955598.98 ns, 1.8862 ns/op
OverheadWarmup   3: 2097152 op, 4029992.10 ns, 1.9216 ns/op
OverheadWarmup   4: 2097152 op, 4009205.78 ns, 1.9117 ns/op
OverheadWarmup   5: 2097152 op, 3699963.79 ns, 1.7643 ns/op
OverheadWarmup   6: 2097152 op, 3951952.25 ns, 1.8844 ns/op
OverheadWarmup   7: 2097152 op, 3988784.14 ns, 1.9020 ns/op
OverheadWarmup   8: 2097152 op, 3937730.04 ns, 1.8777 ns/op

OverheadActual   1: 2097152 op, 3726584.86 ns, 1.7770 ns/op
OverheadActual   2: 2097152 op, 4190083.18 ns, 1.9980 ns/op
OverheadActual   3: 2097152 op, 3732784.28 ns, 1.7799 ns/op
OverheadActual   4: 2097152 op, 3866618.97 ns, 1.8437 ns/op
OverheadActual   5: 2097152 op, 4435142.87 ns, 2.1148 ns/op
OverheadActual   6: 2097152 op, 4315165.73 ns, 2.0576 ns/op
OverheadActual   7: 2097152 op, 3992066.19 ns, 1.9036 ns/op
OverheadActual   8: 2097152 op, 4294014.75 ns, 2.0475 ns/op
OverheadActual   9: 2097152 op, 3854584.79 ns, 1.8380 ns/op
OverheadActual  10: 2097152 op, 4020875.29 ns, 1.9173 ns/op
OverheadActual  11: 2097152 op, 3946482.17 ns, 1.8818 ns/op
OverheadActual  12: 2097152 op, 3842550.60 ns, 1.8323 ns/op
OverheadActual  13: 2097152 op, 3782379.70 ns, 1.8036 ns/op
OverheadActual  14: 2097152 op, 4201388.02 ns, 2.0034 ns/op
OverheadActual  15: 2097152 op, 4136841.04 ns, 1.9726 ns/op
OverheadActual  16: 2097152 op, 3937000.70 ns, 1.8773 ns/op
OverheadActual  17: 2097152 op, 4141217.11 ns, 1.9747 ns/op
OverheadActual  18: 2097152 op, 4272863.76 ns, 2.0375 ns/op
OverheadActual  19: 2097152 op, 3889593.31 ns, 1.8547 ns/op

WorkloadWarmup   1: 2097152 op, 708381880.32 ns, 337.7828 ns/op
WorkloadWarmup   2: 2097152 op, 773831417.16 ns, 368.9916 ns/op
WorkloadWarmup   3: 2097152 op, 740837338.35 ns, 353.2588 ns/op
WorkloadWarmup   4: 2097152 op, 738209875.40 ns, 352.0059 ns/op
WorkloadWarmup   5: 2097152 op, 719838056.38 ns, 343.2455 ns/op
WorkloadWarmup   6: 2097152 op, 666294336.39 ns, 317.7139 ns/op
WorkloadWarmup   7: 2097152 op, 662498463.82 ns, 315.9039 ns/op
WorkloadWarmup   8: 2097152 op, 661387672.40 ns, 315.3742 ns/op
WorkloadWarmup   9: 2097152 op, 668169845.33 ns, 318.6082 ns/op
WorkloadWarmup  10: 2097152 op, 919388853.21 ns, 438.3988 ns/op
WorkloadWarmup  11: 2097152 op, 805743149.00 ns, 384.2083 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 680347707.62 ns, 324.4151 ns/op
WorkloadActual   2: 2097152 op, 1189914699.53 ns, 567.3955 ns/op
WorkloadActual   3: 2097152 op, 1223619524.40 ns, 583.4673 ns/op
WorkloadActual   4: 2097152 op, 813147452.64 ns, 387.7389 ns/op
WorkloadActual   5: 2097152 op, 798108007.87 ns, 380.5676 ns/op
WorkloadActual   6: 2097152 op, 983695507.49 ns, 469.0626 ns/op
WorkloadActual   7: 2097152 op, 831015294.72 ns, 396.2590 ns/op
WorkloadActual   8: 2097152 op, 812543555.53 ns, 387.4510 ns/op
WorkloadActual   9: 2097152 op, 964687700.23 ns, 459.9989 ns/op
WorkloadActual  10: 2097152 op, 870845882.61 ns, 415.2517 ns/op
WorkloadActual  11: 2097152 op, 778104645.60 ns, 371.0292 ns/op
WorkloadActual  12: 2097152 op, 995665871.32 ns, 474.7705 ns/op
WorkloadActual  13: 2097152 op, 941988316.63 ns, 449.1750 ns/op
WorkloadActual  14: 2097152 op, 708852307.41 ns, 338.0071 ns/op
WorkloadActual  15: 2097152 op, 944301432.18 ns, 450.2780 ns/op
WorkloadActual  16: 2097152 op, 991418169.94 ns, 472.7450 ns/op
WorkloadActual  17: 2097152 op, 861771380.46 ns, 410.9246 ns/op
WorkloadActual  18: 2097152 op, 942323815.03 ns, 449.3350 ns/op
WorkloadActual  19: 2097152 op, 955793346.12 ns, 455.7578 ns/op
WorkloadActual  20: 2097152 op, 828004196.65 ns, 394.8232 ns/op
WorkloadActual  21: 2097152 op, 983486550.34 ns, 468.9629 ns/op
WorkloadActual  22: 2097152 op, 898132112.70 ns, 428.2628 ns/op
WorkloadActual  23: 2097152 op, 729703532.47 ns, 347.9498 ns/op
WorkloadActual  24: 2097152 op, 1214142788.84 ns, 578.9484 ns/op
WorkloadActual  25: 2097152 op, 1113757658.57 ns, 531.0810 ns/op
WorkloadActual  26: 2097152 op, 845908505.94 ns, 403.3606 ns/op
WorkloadActual  27: 2097152 op, 889539342.47 ns, 424.1654 ns/op
WorkloadActual  28: 2097152 op, 1046552225.25 ns, 499.0350 ns/op
WorkloadActual  29: 2097152 op, 766283797.36 ns, 365.3926 ns/op
WorkloadActual  30: 2097152 op, 828124538.46 ns, 394.8806 ns/op
WorkloadActual  31: 2097152 op, 1030452678.50 ns, 491.3581 ns/op
WorkloadActual  32: 2097152 op, 797226230.58 ns, 380.1471 ns/op
WorkloadActual  33: 2097152 op, 742194648.14 ns, 353.9060 ns/op
