// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 3.42s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 5.84s and exited with 0
// ***** Done, took 00:00:09 (9.77 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.For: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadActual   5: 33554432 op, 64072534.75 ns, 1.9095 ns/op
OverheadActual   6: 33554432 op, 92997236.88 ns, 2.7715 ns/op
OverheadActual   7: 33554432 op, 79648047.60 ns, 2.3737 ns/op
OverheadActual   8: 33554432 op, 66891450.59 ns, 1.9935 ns/op
OverheadActual   9: 33554432 op, 88545319.09 ns, 2.6389 ns/op
OverheadActual  10: 33554432 op, 75813519.78 ns, 2.2594 ns/op
OverheadActual  11: 33554432 op, 69968554.32 ns, 2.0852 ns/op
OverheadActual  12: 33554432 op, 66028636.25 ns, 1.9678 ns/op
OverheadActual  13: 33554432 op, 68436201.88 ns, 2.0396 ns/op
OverheadActual  14: 33554432 op, 63608307.09 ns, 1.8957 ns/op
OverheadActual  15: 33554432 op, 63036865.80 ns, 1.8786 ns/op
OverheadActual  16: 33554432 op, 62660888.80 ns, 1.8674 ns/op
OverheadActual  17: 33554432 op, 64002153.02 ns, 1.9074 ns/op
OverheadActual  18: 33554432 op, 64144010.50 ns, 1.9116 ns/op
OverheadActual  19: 33554432 op, 64215850.91 ns, 1.9138 ns/op
OverheadActual  20: 33554432 op, 64797503.02 ns, 1.9311 ns/op

WorkloadWarmup   1: 33554432 op, 500310883.02 ns, 14.9104 ns/op
WorkloadWarmup   2: 33554432 op, 506587620.33 ns, 15.0975 ns/op
WorkloadWarmup   3: 33554432 op, 497170326.33 ns, 14.8168 ns/op
WorkloadWarmup   4: 33554432 op, 481963132.37 ns, 14.3636 ns/op
WorkloadWarmup   5: 33554432 op, 488640644.39 ns, 14.5626 ns/op
WorkloadWarmup   6: 33554432 op, 491065714.29 ns, 14.6349 ns/op
WorkloadWarmup   7: 33554432 op, 511996073.21 ns, 15.2587 ns/op
WorkloadWarmup   8: 33554432 op, 508708188.97 ns, 15.1607 ns/op

// BeforeActualRun
WorkloadActual   1: 33554432 op, 498616251.47 ns, 14.8599 ns/op
WorkloadActual   2: 33554432 op, 532154056.49 ns, 15.8594 ns/op
WorkloadActual   3: 33554432 op, 619423022.99 ns, 18.4602 ns/op
WorkloadActual   4: 33554432 op, 650580977.46 ns, 19.3888 ns/op
WorkloadActual   5: 33554432 op, 570662343.11 ns, 17.0071 ns/op
WorkloadActual   6: 33554432 op, 515574965.84 ns, 15.3653 ns/op
WorkloadActual   7: 33554432 op, 620017073.95 ns, 18.4779 ns/op
WorkloadActual   8: 33554432 op, 611761260.80 ns, 18.2319 ns/op
WorkloadActual   9: 33554432 op, 658077543.16 ns, 19.6122 ns/op
WorkloadActual  10: 33554432 op, 547660281.62 ns, 16.3215 ns/op
WorkloadActual  11: 33554432 op, 611664622.68 ns, 18.2290 ns/op
WorkloadActual  12: 33554432 op, 720907275.17 ns, 21.4847 ns/op
WorkloadActual  13: 33554432 op, 603219180.01 ns, 17.9773 ns/op
WorkloadActual  14: 33554432 op, 570979243.23 ns, 17.0165 ns/op
WorkloadActual  15: 33554432 op, 624976250.73 ns, 18.6257 ns/op
WorkloadActual  16: 33554432 op, 611419927.66 ns, 18.2217 ns/op
WorkloadActual  17: 33554432 op, 661676492.76 ns, 19.7195 ns/op
WorkloadActual  18: 33554432 op, 591225477.16 ns, 17.6199 ns/op
WorkloadActual  19: 33554432 op, 540501767.02 ns, 16.1082 ns/op
WorkloadActual  20: 33554432 op, 543996420.38 ns, 16.2124 ns/op
WorkloadActual  21: 33554432 op, 652673466.34 ns, 19.4512 ns/op
WorkloadActual  22: 33554432 op, 587529524.77 ns, 17.5097 ns/op
WorkloadActual  23: 33554432 op, 532235013.71 ns, 15.8618 ns/op
WorkloadActual  24: 33554432 op, 521067657.99 ns, 15.5290 ns/op
WorkloadActual  25: 33554432 op, 715493716.88 ns, 21.3234 ns/op
WorkloadActual  26: 33554432 op, 626146848.38 ns, 18.6606 ns/op
WorkloadActual  27: 33554432 op, 524133456.88 ns, 15.6204 ns/op
WorkloadActual  28: 33554432 op, 517525961.92 ns, 15.4235 ns/op
WorkloadActual  29: 33554432 op, 657321213.09 ns, 19.5897 ns/op
WorkloadActual  30: 33554432 op, 749682097.04 ns, 22.3423 ns/op
WorkloadActual  31: 33554432 op, 608146994.97 ns, 18.1242 ns/op
WorkloadActual  32: 33554432 op, 566634903.72 ns, 16.8870 ns/op
WorkloadActual  33: 33554432 op, 593181943.33 ns, 17.6782 ns/op
WorkloadActual  34: 33554432 op, 575400893.23 ns, 17.1483 ns/op
WorkloadActual  35: 33554432 op, 593046285.29 ns, 17.6742 ns/op
WorkloadActual  36: 33554432 op, 545497775.68 ns, 16.2571 ns/op
WorkloadActual  37: 33554432 op, 538610212.50 ns, 16.0518 ns/op
WorkloadActual  38: 33554432 op, 648312716.59 ns, 19.3212 ns/op
WorkloadActual  39: 33554432 op, 626036352.71 ns, 18.6573 ns/op
WorkloadActual  40: 33554432 op, 494764584.06 ns, 14.7451 ns/op
WorkloadActual  41: 33554432 op, 497244719.46 ns, 14.8190 ns/op
WorkloadActual  42: 33554432 op, 587607199.94 ns, 17.5121 ns/op
WorkloadActual  43: 33554432 op, 633232428.55 ns, 18.8718 ns/op
WorkloadActual  44: 33554432 op, 531353236.41 ns, 15.8356 ns/op
WorkloadActual  45: 33554432 op, 487615550.93 ns, 14.5321 ns/op
WorkloadActual  46: 33554432 op, 506230241.61 ns, 15.0868 ns/op
WorkloadActual  47: 33554432 op, 521642746.00 ns, 15.5462 ns/op
WorkloadActual  48: 33554432 op, 496703545.96 ns, 14.8029 ns/op
WorkloadActual  49: 33554432 op, 644249904.00 ns, 19.2001 ns/op
WorkloadActual  50: 33554432 op, 632847699.41 ns, 18.8603 ns/op
WorkloadActual  51: 33554432 op, 561854416.31 ns, 16.7446 ns/op
WorkloadActual  52: 33554432 op, 491446067.36 ns, 14.6462 ns/op
WorkloadActual  53: 33554432 op, 568696395.47 ns, 16.9485 ns/op
WorkloadActual  54: 33554432 op, 634943835.02 ns, 18.9228 ns/op
WorkloadActual  55: 33554432 op, 510336814.86 ns, 15.2092 ns/op
WorkloadActual  56: 33554432 op, 533020882.22 ns, 15.8853 ns/op
WorkloadActual  57: 33554432 op, 527081102.00 ns, 15.7082 ns/op
WorkloadActual  58: 33554432 op, 694953192.50 ns, 20.7112 ns/op
WorkloadActual  59: 33554432 op, 643454554.01 ns, 19.1764 ns/op
WorkloadActual  60: 33554432 op, 487117408.76 ns, 14.5172 ns/op
WorkloadActual  61: 33554432 op, 478121311.11 ns, 14.2491 ns/op
WorkloadActual  62: 33554432 op, 629491986.15 ns, 18.7603 ns/op
WorkloadActual  63: 33554432 op, 612761556.55 ns, 18.2617 ns/op
WorkloadActual  64: 33554432 op, 539028491.47 ns, 16.0643 ns/op
WorkloadActual  65: 33554432 op, 472527240.10 ns, 14.0824 ns/op
WorkloadActual  66: 33554432 op, 508199835.97 ns, 15.1455 ns/op
WorkloadActual  67: 33554432 op, 509743857.92 ns, 15.1916 ns/op
WorkloadActual  68: 33554432 op, 485200691.86 ns, 14.4601 ns/op
WorkloadActual  69: 33554432 op, 476086075.76 ns, 14.1885 ns/op
WorkloadActual  70: 33554432 op, 507177295.22 ns, 15.1151 ns/op
WorkloadActual  71: 33554432 op, 513000745.03 ns, 15.2886 ns/op
WorkloadActual  72: 33554432 op, 548577067.45 ns, 16.3489 ns/op
WorkloadActual  73: 33554432 op, 632227392.06 ns, 18.8418 ns/op
WorkloadActual  74: 33554432 op, 538533631.34 ns, 16.0496 ns/op
WorkloadActual  75: 33554432 op, 502602118.23 ns, 14.9787 ns/op
WorkloadActual  76: 33554432 op, 561606439.24 ns, 16.7372 ns/op
WorkloadActual  77: 33554432 op, 602218884.26 ns, 17.9475 ns/op
WorkloadActual  78: 33554432 op, 594254079.50 ns, 17.7102 ns/op
WorkloadActual  79: 33554432 op, 481974801.88 ns, 14.3640 ns/op
WorkloadActual  80: 33554432 op, 549052964.62 ns, 16.3631 ns/op
WorkloadActual  81: 33554432 op, 607010311.83 ns, 18.0903 ns/op
WorkloadActual  82: 33554432 op, 624444558.71 ns, 18.6099 ns/op
WorkloadActual  83: 33554432 op, 510932324.50 ns, 15.2270 ns/op
WorkloadActual  84: 33554432 op, 476681585.40 ns, 14.2062 ns/op
WorkloadActual  85: 33554432 op, 484558868.85 ns, 14.4410 ns/op
WorkloadActual  86: 33554432 op, 502269537.22 ns, 14.9688 ns/op
WorkloadActual  87: 33554432 op, 529102115.14 ns, 15.7685 ns/op
WorkloadActual  88: 33554432 op, 569245227.08 ns, 16.9648 ns/op
WorkloadActual  89: 33554432 op, 585572693.93 ns, 17.4514 ns/op
WorkloadActual  90: 33554432 op, 489859378.77 ns, 14.5989 ns/op
WorkloadActual  91: 33554432 op, 520704079.84 ns, 15.5182 ns/op
WorkloadActual  92: 33554432 op, 560995613.36 ns, 16.7190 ns/op
WorkloadActual  93: 33554432 op, 598753769.34 ns, 17.8443 ns/op
WorkloadActual  94: 33554432 op, 533897554.11 ns, 15.9114 ns/op
WorkloadActual  95: 33554432 op, 487544439.86 ns, 14.5300 ns/op
WorkloadActual  96: 33554432 op, 599984902.57 ns, 17.8809 ns/op
WorkloadActual  97: 33554432 op, 585689753.70 ns, 17.4549 ns/op
WorkloadActual  98: 33554432 op, 546395598.55 ns, 16.2839 ns/op
WorkloadActual  99: 33554432 op, 493000664.80 ns, 14.6926 ns/op
WorkloadActual  100: 33554432 op, 479788956.92 ns, 14.2988 ns/op

// AfterActualRun
WorkloadResult   1: 33554432 op, 433915204.24 ns, 12.9317 ns/op
WorkloadResult   2: 33554432 op, 467453009.26 ns, 13.9312 ns/op
WorkloadResult   3: 33554432 op, 554721975.76 ns, 16.5320 ns/op
WorkloadResult   4: 33554432 op, 585879930.23 ns, 17.4606 ns/op
WorkloadResult   5: 33554432 op, 505961295.88 ns, 15.0788 ns/op
WorkloadResult   6: 33554432 op, 450873918.61 ns, 13.4371 ns/op
WorkloadResult   7: 33554432 op, 555316026.72 ns, 16.5497 ns/op
WorkloadResult   8: 33554432 op, 547060213.57 ns, 16.3037 ns/op
WorkloadResult   9: 33554432 op, 593376495.93 ns, 17.6840 ns/op
WorkloadResult  10: 33554432 op, 482959234.39 ns, 14.3933 ns/op
WorkloadResult  11: 33554432 op, 546963575.45 ns, 16.3008 ns/op
WorkloadResult  12: 33554432 op, 656206227.94 ns, 19.5565 ns/op
WorkloadResult  13: 33554432 op, 538518132.78 ns, 16.0491 ns/op
WorkloadResult  14: 33554432 op, 506278196.00 ns, 15.0883 ns/op
WorkloadResult  15: 33554432 op, 560275203.50 ns, 16.6975 ns/op
WorkloadResult  16: 33554432 op, 546718880.43 ns, 16.2935 ns/op
WorkloadResult  17: 33554432 op, 596975445.53 ns, 17.7913 ns/op
WorkloadResult  18: 33554432 op, 526524429.94 ns, 15.6917 ns/op
WorkloadResult  19: 33554432 op, 475800719.79 ns, 14.1800 ns/op
WorkloadResult  20: 33554432 op, 479295373.15 ns, 14.2841 ns/op
WorkloadResult  21: 33554432 op, 587972419.11 ns, 17.5229 ns/op
WorkloadResult  22: 33554432 op, 522828477.54 ns, 15.5815 ns/op
WorkloadResult  23: 33554432 op, 467533966.48 ns, 13.9336 ns/op
WorkloadResult  24: 33554432 op, 456366610.76 ns, 13.6008 ns/op
WorkloadResult  25: 33554432 op, 650792669.65 ns, 19.3951 ns/op
WorkloadResult  26: 33554432 op, 561445801.15 ns, 16.7324 ns/op
WorkloadResult  27: 33554432 op, 459432409.66 ns, 13.6922 ns/op
WorkloadResult  28: 33554432 op, 452824914.69 ns, 13.4952 ns/op
WorkloadResult  29: 33554432 op, 592620165.86 ns, 17.6615 ns/op
WorkloadResult  30: 33554432 op, 684981049.81 ns, 20.4140 ns/op
WorkloadResult  31: 33554432 op, 543445947.74 ns, 16.1960 ns/op
WorkloadResult  32: 33554432 op, 501933856.49 ns, 14.9588 ns/op
WorkloadResult  33: 33554432 op, 528480896.10 ns, 15.7500 ns/op
WorkloadResult  34: 33554432 op, 510699846.00 ns, 15.2200 ns/op
WorkloadResult  35: 33554432 op, 528345238.06 ns, 15.7459 ns/op
WorkloadResult  36: 33554432 op, 480796728.45 ns, 14.3289 ns/op
WorkloadResult  37: 33554432 op, 473909165.27 ns, 14.1236 ns/op
WorkloadResult  38: 33554432 op, 583611669.36 ns, 17.3930 ns/op
WorkloadResult  39: 33554432 op, 561335305.48 ns, 16.7291 ns/op
WorkloadResult  40: 33554432 op, 430063536.83 ns, 12.8169 ns/op
WorkloadResult  41: 33554432 op, 432543672.23 ns, 12.8908 ns/op
WorkloadResult  42: 33554432 op, 522906152.71 ns, 15.5838 ns/op
WorkloadResult  43: 33554432 op, 568531381.32 ns, 16.9436 ns/op
WorkloadResult  44: 33554432 op, 466652189.18 ns, 13.9073 ns/op
WorkloadResult  45: 33554432 op, 422914503.70 ns, 12.6038 ns/op
WorkloadResult  46: 33554432 op, 441529194.38 ns, 13.1586 ns/op
WorkloadResult  47: 33554432 op, 456941698.77 ns, 13.6179 ns/op
WorkloadResult  48: 33554432 op, 432002498.73 ns, 12.8747 ns/op
WorkloadResult  49: 33554432 op, 579548856.77 ns, 17.2719 ns/op
WorkloadResult  50: 33554432 op, 568146652.18 ns, 16.9321 ns/op
WorkloadResult  51: 33554432 op, 497153369.08 ns, 14.8163 ns/op
WorkloadResult  52: 33554432 op, 426745020.13 ns, 12.7180 ns/op
WorkloadResult  53: 33554432 op, 503995348.24 ns, 15.0202 ns/op
WorkloadResult  54: 33554432 op, 570242787.79 ns, 16.9946 ns/op
WorkloadResult  55: 33554432 op, 445635767.63 ns, 13.2810 ns/op
WorkloadResult  56: 33554432 op, 468319834.99 ns, 13.9570 ns/op
WorkloadResult  57: 33554432 op, 462380054.77 ns, 13.7800 ns/op
WorkloadResult  58: 33554432 op, 630252145.28 ns, 18.7830 ns/op
WorkloadResult  59: 33554432 op, 578753506.78 ns, 17.2482 ns/op
WorkloadResult  60: 33554432 op, 422416361.53 ns, 12.5890 ns/op
WorkloadResult  61: 33554432 op, 413420263.88 ns, 12.3209 ns/op
WorkloadResult  62: 33554432 op, 564790938.92 ns, 16.8321 ns/op
WorkloadResult  63: 33554432 op, 548060509.32 ns, 16.3335 ns/op
WorkloadResult  64: 33554432 op, 474327444.24 ns, 14.1361 ns/op
WorkloadResult  65: 33554432 op, 407826192.87 ns, 12.1542 ns/op
WorkloadResult  66: 33554432 op, 443498788.74 ns, 13.2173 ns/op
WorkloadResult  67: 33554432 op, 445042810.69 ns, 13.2633 ns/op
WorkloadResult  68: 33554432 op, 420499644.63 ns, 12.5319 ns/op
WorkloadResult  69: 33554432 op, 411385028.53 ns, 12.2602 ns/op
WorkloadResult  70: 33554432 op, 442476247.99 ns, 13.1868 ns/op
WorkloadResult  71: 33554432 op, 448299697.80 ns, 13.3604 ns/op
WorkloadResult  72: 33554432 op, 483876020.22 ns, 14.4206 ns/op
WorkloadResult  73: 33554432 op, 567526344.83 ns, 16.9136 ns/op
WorkloadResult  74: 33554432 op, 473832584.11 ns, 14.1213 ns/op
WorkloadResult  75: 33554432 op, 437901071.01 ns, 13.0505 ns/op
WorkloadResult  76: 33554432 op, 496905392.01 ns, 14.8089 ns/op
WorkloadResult  77: 33554432 op, 537517837.03 ns, 16.0193 ns/op
WorkloadResult  78: 33554432 op, 529553032.27 ns, 15.7819 ns/op
WorkloadResult  79: 33554432 op, 417273754.65 ns, 12.4357 ns/op
WorkloadResult  80: 33554432 op, 484351917.39 ns, 14.4348 ns/op
WorkloadResult  81: 33554432 op, 542309264.61 ns, 16.1621 ns/op
WorkloadResult  82: 33554432 op, 559743511.48 ns, 16.6817 ns/op
WorkloadResult  83: 33554432 op, 446231277.28 ns, 13.2987 ns/op
WorkloadResult  84: 33554432 op, 411980538.18 ns, 12.2780 ns/op
WorkloadResult  85: 33554432 op, 419857821.62 ns, 12.5127 ns/op
WorkloadResult  86: 33554432 op, 437568489.99 ns, 13.0406 ns/op
WorkloadResult  87: 33554432 op, 464401067.91 ns, 13.8402 ns/op
WorkloadResult  88: 33554432 op, 504544179.85 ns, 15.0366 ns/op
WorkloadResult  89: 33554432 op, 520871646.70 ns, 15.5232 ns/op
WorkloadResult  90: 33554432 op, 425158331.54 ns, 12.6707 ns/op
WorkloadResult  91: 33554432 op, 456003032.61 ns, 13.5899 ns/op
WorkloadResult  92: 33554432 op, 496294566.13 ns, 14.7907 ns/op
WorkloadResult  93: 33554432 op, 534052722.11 ns, 15.9160 ns/op
WorkloadResult  94: 33554432 op, 469196506.88 ns, 13.9831 ns/op
WorkloadResult  95: 33554432 op, 422843392.63 ns, 12.6017 ns/op
WorkloadResult  96: 33554432 op, 535283855.34 ns, 15.9527 ns/op
WorkloadResult  97: 33554432 op, 520988706.47 ns, 15.5267 ns/op
WorkloadResult  98: 33554432 op, 481694551.32 ns, 14.3556 ns/op
WorkloadResult  99: 33554432 op, 428299617.57 ns, 12.7643 ns/op
WorkloadResult  100: 33554432 op, 415087909.70 ns, 12.3706 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 14.9098 ns, StdErr = 0.1873 ns (1.26%); N = 100, StdDev = 1.8733 ns
Min = 12.1542 ns, Q1 = 13.2899 ns, Median = 14.6128 ns, Q3 = 16.3022 ns, Max = 20.4140 ns
IQR = 3.0124 ns, LowerFence = 8.7713 ns, UpperFence = 20.8208 ns
ConfidenceInterval = [14.2744 ns; 15.5451 ns] (CI 99.9%), Margin = 0.6353 ns (4.26% of Mean)
Skewness = 0.53, Kurtosis = 2.62, MValue = 3.18

// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 100)" --job "Core" --benchmarkId 2 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 370506.92 ns, 370.5069 us/op
WorkloadJitting  1: 1 op, 1039680.34 ns, 1.0397 ms/op

OverheadJitting  2: 16 op, 419737.66 ns, 26.2336 us/op
WorkloadJitting  2: 16 op, 678290.23 ns, 42.3931 us/op

WorkloadPilot    1: 16 op, 6564.10 ns, 410.2562 ns/op
WorkloadPilot    2: 32 op, 16045.58 ns, 501.4242 ns/op
WorkloadPilot    3: 64 op, 50324.76 ns, 786.3244 ns/op
WorkloadPilot    4: 128 op, 48136.73 ns, 376.0682 ns/op
WorkloadPilot    5: 256 op, 140034.11 ns, 547.0082 ns/op
WorkloadPilot    6: 512 op, 129458.62 ns, 252.8489 ns/op
WorkloadPilot    7: 1024 op, 401504.05 ns, 392.0938 ns/op
WorkloadPilot    8: 2048 op, 944865.58 ns, 461.3601 ns/op
WorkloadPilot    9: 4096 op, 1294950.86 ns, 316.1501 ns/op
WorkloadPilot   10: 8192 op, 2487428.84 ns, 303.6412 ns/op
WorkloadPilot   11: 16384 op, 6403643.22 ns, 390.8474 ns/op
WorkloadPilot   12: 32768 op, 9342900.87 ns, 285.1227 ns/op
WorkloadPilot   13: 65536 op, 18714246.17 ns, 285.5567 ns/op
WorkloadPilot   14: 131072 op, 34382385.75 ns, 262.3168 ns/op
WorkloadPilot   15: 262144 op, 66086254.45 ns, 252.0991 ns/op
WorkloadPilot   16: 524288 op, 135708005.54 ns, 258.8425 ns/op
WorkloadPilot   17: 1048576 op, 262441429.09 ns, 250.2837 ns/op
WorkloadPilot   18: 2097152 op, 525371883.56 ns, 250.5168 ns/op

OverheadWarmup   1: 2097152 op, 4891712.42 ns, 2.3326 ns/op
OverheadWarmup   2: 2097152 op, 3990607.50 ns, 1.9029 ns/op
OverheadWarmup   3: 2097152 op, 4463587.30 ns, 2.1284 ns/op
OverheadWarmup   4: 2097152 op, 4802003.07 ns, 2.2898 ns/op
OverheadWarmup   5: 2097152 op, 4112772.68 ns, 1.9611 ns/op
OverheadWarmup   6: 2097152 op, 4310789.66 ns, 2.0555 ns/op
OverheadWarmup   7: 2097152 op, 4215610.23 ns, 2.0102 ns/op

OverheadActual   1: 2097152 op, 4049319.72 ns, 1.9309 ns/op
OverheadActual   2: 2097152 op, 4022333.98 ns, 1.9180 ns/op
OverheadActual   3: 2097152 op, 3862607.57 ns, 1.8418 ns/op
OverheadActual   4: 2097152 op, 5382196.49 ns, 2.5664 ns/op
OverheadActual   5: 2097152 op, 4981421.78 ns, 2.3753 ns/op
OverheadActual   6: 2097152 op, 4369501.88 ns, 2.0835 ns/op
OverheadActual   7: 2097152 op, 4095997.76 ns, 1.9531 ns/op
OverheadActual   8: 2097152 op, 4744020.20 ns, 2.2621 ns/op
OverheadActual   9: 2097152 op, 4303860.89 ns, 2.0522 ns/op
OverheadActual  10: 2097152 op, 4186801.13 ns, 1.9964 ns/op
OverheadActual  11: 2097152 op, 4421650.00 ns, 2.1084 ns/op
OverheadActual  12: 2097152 op, 4247336.71 ns, 2.0253 ns/op
OverheadActual  13: 2097152 op, 4497866.49 ns, 2.1447 ns/op
OverheadActual  14: 2097152 op, 4500783.86 ns, 2.1461 ns/op
OverheadActual  15: 2097152 op, 4063906.61 ns, 1.9378 ns/op
OverheadActual  16: 2097152 op, 4202846.70 ns, 2.0041 ns/op
OverheadActual  17: 2097152 op, 3742630.43 ns, 1.7846 ns/op
OverheadActual  18: 2097152 op, 3967268.49 ns, 1.8917 ns/op
OverheadActual  19: 2097152 op, 4094539.07 ns, 1.9524 ns/op
OverheadActual  20: 2097152 op, 3976020.62 ns, 1.8959 ns/op

WorkloadWarmup   1: 2097152 op, 525390846.51 ns, 250.5259 ns/op
WorkloadWarmup   2: 2097152 op, 524686299.89 ns, 250.1899 ns/op
WorkloadWarmup   3: 2097152 op, 533653953.10 ns, 254.4660 ns/op
WorkloadWarmup   4: 2097152 op, 561820866.47 ns, 267.8971 ns/op
WorkloadWarmup   5: 2097152 op, 578453563.92 ns, 275.8282 ns/op
WorkloadWarmup   6: 2097152 op, 550372713.19 ns, 262.4382 ns/op
WorkloadWarmup   7: 2097152 op, 516504515.19 ns, 246.2885 ns/op
WorkloadWarmup   8: 2097152 op, 552852119.24 ns, 263.6204 ns/op
WorkloadWarmup   9: 2097152 op, 535715080.18 ns, 255.4489 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 542664637.63 ns, 258.7627 ns/op
WorkloadActual   2: 2097152 op, 534757086.40 ns, 254.9920 ns/op
WorkloadActual   3: 2097152 op, 520003179.94 ns, 247.9568 ns/op
WorkloadActual   4: 2097152 op, 535561188.52 ns, 255.3755 ns/op
WorkloadActual   5: 2097152 op, 528687118.21 ns, 252.0977 ns/op
WorkloadActual   6: 2097152 op, 613269544.88 ns, 292.4297 ns/op
WorkloadActual   7: 2097152 op, 810941915.38 ns, 386.6872 ns/op
WorkloadActual   8: 2097152 op, 567399621.25 ns, 270.5572 ns/op
WorkloadActual   9: 2097152 op, 584757651.64 ns, 278.8342 ns/op
WorkloadActual  10: 2097152 op, 697574820.70 ns, 332.6296 ns/op
WorkloadActual  11: 2097152 op, 716809454.05 ns, 341.8014 ns/op
WorkloadActual  12: 2097152 op, 520199738.24 ns, 248.0506 ns/op
WorkloadActual  13: 2097152 op, 522758642.82 ns, 249.2707 ns/op
WorkloadActual  14: 2097152 op, 571906604.54 ns, 272.7063 ns/op
WorkloadActual  15: 2097152 op, 547159586.74 ns, 260.9060 ns/op
WorkloadActual  16: 2097152 op, 527313762.84 ns, 251.4428 ns/op
WorkloadActual  17: 2097152 op, 705143226.82 ns, 336.2385 ns/op
WorkloadActual  18: 2097152 op, 718506273.64 ns, 342.6105 ns/op
WorkloadActual  19: 2097152 op, 529576553.62 ns, 252.5218 ns/op
WorkloadActual  20: 2097152 op, 552449521.17 ns, 263.4285 ns/op
WorkloadActual  21: 2097152 op, 724778634.88 ns, 345.6014 ns/op
WorkloadActual  22: 2097152 op, 681032926.61 ns, 324.7418 ns/op
WorkloadActual  23: 2097152 op, 543311566.05 ns, 259.0711 ns/op
WorkloadActual  24: 2097152 op, 594341965.49 ns, 283.4043 ns/op
WorkloadActual  25: 2097152 op, 754619393.48 ns, 359.8306 ns/op
WorkloadActual  26: 2097152 op, 672967472.34 ns, 320.8959 ns/op
WorkloadActual  27: 2097152 op, 552163618.19 ns, 263.2921 ns/op
WorkloadActual  28: 2097152 op, 721273770.70 ns, 343.9301 ns/op
WorkloadActual  29: 2097152 op, 754043940.81 ns, 359.5562 ns/op
WorkloadActual  30: 2097152 op, 592792108.79 ns, 282.6653 ns/op
WorkloadActual  31: 2097152 op, 520829891.74 ns, 248.3510 ns/op
WorkloadActual  32: 2097152 op, 632093557.37 ns, 301.4057 ns/op
WorkloadActual  33: 2097152 op, 526224487.08 ns, 250.9234 ns/op
WorkloadActual  34: 2097152 op, 576726841.22 ns, 275.0048 ns/op
WorkloadActual  35: 2097152 op, 542856455.19 ns, 258.8541 ns/op
WorkloadActual  36: 2097152 op, 530234057.54 ns, 252.8353 ns/op
WorkloadActual  37: 2097152 op, 546425137.00 ns, 260.5558 ns/op
WorkloadActual  38: 2097152 op, 536289438.84 ns, 255.7227 ns/op
WorkloadActual  39: 2097152 op, 544654653.64 ns, 259.7116 ns/op
WorkloadActual  40: 2097152 op, 582526587.34 ns, 277.7703 ns/op
WorkloadActual  41: 2097152 op, 547704042.28 ns, 261.1656 ns/op
WorkloadActual  42: 2097152 op, 543697389.20 ns, 259.2551 ns/op
